review,rating
"Altijd ver binnen de afgesproken tijd.Eten is goed warm, genoeg keuze en lekker.Zeker een aanrader.",5
Super slecht laat je meer dan 3 uurtjes wachten,1
het systeem van thuisbezorgd werkt niet je krijgt verkeerde bestelling geleverd en jij als klant moet het maar uitzoeken.,1
"Om 17.11 besteld en aangegeven zo snel als mogelijk. Daaronder stond dan de gemiddelde bezorgtijd 45 minuten was. Om 18.00 uur in Thuisbezorgd even gekeken, bleek het eten er pas op zijn vroegst om 19.20 te zijn. Met het restaurant zelf gebeld, die vond het allemaal normaalste zaak van de wereld. In de thuisbezorgd app kon je zelfs nog voor 18.30 kiezen, terwijl klaarblijkelijk de bestellingen pas na 20.20 geleverd zouden gaan worden. 3 jongen kids, dus maar geannuleerd. Dat ging ging wel zonder problemen. Of Thuisbezorgd is niet goed, of het restaurant (I love Sushi uit Enschede) doet maar wat.",1
Zeggen dat ze binnen 30 min leveren maar duurde 60 minuten. Uiteindelijk belden ik op en toen zeiden ze: wil je het nog of niet. Teleurstellend.,1
Bezorging op tijd bezorgd. Bezorger Mustaffa was heel vriendelijk. Altijd fijne ervaring met Thuisbezorgd tot nu toe.,5
"Als je ze belt, doen ze erg onbeleefd aan de telefoon.",1
"Heel goed. Eten bestellen gaat gemakkelijk. Laatst is het een keer misgegaan bij een restaurant: het eten was na drie uur nog niet bezorgd. Ik zou mijn geld terugkrijgen. Thuisbezorgd heeft mij dezelfde avond nog gebeld om excuses aan te bieden, en mijn geld is meteen teruggestort. Wat een verschil met dat verschrikkelijke en onbereikbare Ubereats.",5
"Krijg voucher van de werkgever voor een etentje. Netjes ingevuld en bestelling geplaatst. Bij bezorging moest ik gewoon contant betalen.Klacht ingediend bij thuisbezorgd en het antwoord is:""Wij gaan er dus vanuit dat er probleem is opgetreden tijdens het plaatsen van uw bestelling. De kortingsvoucher is echter dus nog wel geldig. U kunt deze voor een volgende bestelling gebruiken"".En als het dan weer fout gaat? Vertrouw het nu voor geen cent meer!",1
Spareribs bestelt bij grand café de koemarkt. Heerlijk en goed verzorgd.,5
Onvriendelijk en denigrerende klantenservice.,1
"Op de dag van 30 oktober 2020 heb ik eten besteld van KFC via Thuisbezorgd.nl, ik heb het eten tot vandaag nog steeds niet en ik heb het geld ook niet gekregen. Op dezelfde dag heb ik dit naar de klantenservice van Thuisbezorgd.nl gestuurd om mijn geld terug te krijgen, maar ik heb tot de dag van vandaag nog steets geen reactie gekregen. Het gaat om een bedrag van: €76,25. We hebben camera's en je kan zien dat ik de bestelling niet heb gekregen.Het is verschrikkelijk om via Thuisbezorgd.nl te bestellen want je krijgt het eten niet en je geld niet terug.",1
"Walgelijk dat er gevraagd word om een fooi via ideal. schaam jullie, ik geef zelf wel een fooi als ik wil, bah....Fijn dat ik bij mijn favoriete restaurant rechstreeks kan bestellen.......verdienen die ook nog wat......",1
"Slecht!!Al 2 mails gestuurd naar thuisbezorgd en telefonisch de klacht besproken dat ik wel een ideal betaling heb voldaan (NGAC54) maar vervolgens de bestellings bevestiging niet is doorgekomen bij het restaurant en bij mij zelf!Resultaat wel betaald, maar geen eten bezorgd gekregen.Klantenservice gaf 1 week geleden!! Telefonisch aan dat er iets niet goed is gegaan en het geld inderdaad terug moet worden gestort en ik dit op email naar info@thuisbezorgd moest sturen incl. kopie bankafschrift. Netjes gedaan en nog steeds na 1 week! geen reactie noch geld teruggestort gekregen!Schandalig!!",1
Waardeloos. BestellingNog kwam half uur te laat en was niet wat ik besteld had. Direct gebeld en kreeg dit te horen “ stuur maar een mail want de telefoonlijnen zijn overbelast”. Mail gestuurd en hetzelfde uitgelegd. Na een half uurwachten toch maar het eten opgegeten wat toen al koud was. Geen reactievat telefoon of mail laat staan een excuus. Nooit meer via jullie bestellen.,1
"Ik zie alleen maar mensen klagen, jeetje, niemand die iets positiefs te zeggen heeft? Ik heb in de afgelopen 6 jaar denk ik zo’n 200x via thuisbezorgd besteld, en nooit een probleem gehad met ze. Natuurlijk is het eten soms niet te doen, of levert een restaurant ineens niet, (1x gebeurd en geld netjes terug ontvangen) maar daar kan thuisbezorgd niks aan doen.Zeg eens wat positiefs als het er is mensen, kom niet alleen als er wat te klagen valt, zou de wereld een stuk mooier maken💙",5
"Thuisbezorgd laat een melding zien met ""de bezorger is onderweg!"", een indicator op een kaart en een geschatte levertijd.Toen stond aangegeven dat de bezorger op ongeveer 0 minuten van mijn huis was, ben ik naar de poort van mijn flat gegaan om de bezorging meteen in ontvangst te kunnen nemen, omdat bezorgers eerder klaagden als ze moesten wachten tot ik kwam. Bel ik het restaurant, blijkt dat de bezorger nog helemaal niet eens is vertrokken. De melding dat hij onderweg was was dus totaal niet waar.Als er geen echte locatietracker wordt gebruikt, dan graag geen desinformatie met neppe locatie meer weergeven, maar alleen een schatting vooraf.",1
"Heel fijn hoe alles werkt! Het zou nog fijner zijn als er bij ons iets meer aanbod was, maar we zijn al heel blij met hoe het werkt :)",5
"Twee uur lang gewacht op helemaal NIKS!!Johnny Burger Company is een NO GO ZONE. Een burger menu is tegenwoordig te veel gevraagd, ze kwamen niet opdagen en na twee uur hoor je dat ze je bestelling niet leveren.Thuisbezorgd.nl licht je op met de track&trace, die word helemaal niet ge”traced” ze laten zien hoe je bezorger ZOU kunnen komen. O en ze vertellen je dat je bestelling aangenomen is en bevestigd. NIKS VAN WAAR!Ongelooflijk hoe ze je avond/nacht zo erg kunnen verpesten.Well done Thuisbezorgd.nl en Johnny burger company😒",1
"Zeer slechte klantenservice.Besteld bij Mac Donald maar de bestelling is maar half geleverd. Diverse malen gebeld met zowel Mac Donald als thuisbezorgd. Mac Donald wilde niet helpen, ook niet nadat we aangaven dat thuisbezorgd niet bereikbaar was. Uiteindelijk alsnog thuisbezorgd te pakken kunnen krijgen (het beetje eten wat wel gebracht was was inmiddels koud) en deze gaf aan dat ze geen nalevering doen. Het bedrag kon teruggestort worden en dan moesten we opnieuw bestellen. Het zou wel tot 10 werkdagen duren voordat we ons geld zouden ontvangen.....bijzonder in deze digitale tijd waarbij je direct bankoverschrijving kunt voltooien.",1
Gedoe met het restaurant waar we besteld hadden. Thuisbezorgd laat je volkomen in de kou staan en steekt geen poot uit om ook maar iets te ondernemen de klanttevredenheid te verhogen.,1
"Zaterdag avond besteld nooit mijn bestelling ontvangen. Al gelijk die avond contact opgenomen. Thuisbezorgd gaf aan 'We gaan er vanuit dat je inmiddels je bestelling ontvangen hebt', en dat ik zou moeten aangeven als dat niet zo was.Dat heb ik gedaan. 2x, echter geen enkele reactie.#39Z1O55P",1
Ik vind het duur en het duurt belachelijk lang soms.,1
"Eten besteld, maar nooit ontvangen. Wel. betaald. Mail gestuurd waarop je als reactie krijgt dat restaurant het wel in behandeling heeft genomen en dat ze denken dat ik het dan later alsnog wel ontvangen zou hebben. Op gereageerd dat dat niet het geval is.Daarna blijft het stil. Ook op andere mails die ik verstuur.Zeer slechte service.En belachelijk dat je afhankelijk bent of je ooit een mail terug krijgt. Waarom is telefonisch contact niet mogelijk?Voor mij zeer onbetrouwbare partij zo.We zijn een dag verder: nog steeds geen enkele reactie. Denk dat ik kan fluiten naar het geld.Wees gewaarschuwd: ik bestel hier nooit weer als de klantenservice niet eens de moeite neemt serieus te reageren.Hallo Davey,Ik heb de mail gelijk gestuurd, maar nog steeds geen reactie. Wanneer komt deze?Bijna een week later het geld terug, omdat ik maar eens gebeld heb naar het restaurant zelf. Zij bevestigden nooit geleverd te hebben en hebben daarop zelf gebeld met thuisbezorgd. Een antwoord op de mailtjes die verstuurd zijn heb ik nooit gehad, ook niet op de mail die mij hier verzocht werd te sturen. Het lijkt dus op een standaard reactie, maar geholpen wordt je door thuisbezorgd in ieder geval niet",1
"Eten besteld, betaald maar niets ontvangen.Restaurant gebelt, die geeft aan niets te hebben ontvangen van thuisbezorgd door storing. Thuisbezorgd ge-emailed, die geeft aan dat het restaurant het wel heeft ontvangen. Daarna nog 3x ge-emailed met verzoek geld terug te krijgen maar alleen als antwoord dat ze eerst contact willen opnemen met het restaurant, nu een week verder, maar ze hebben het restaurant nog niet gebelt en ze antwoorden nu niet meer op mails.Belachelijk slechte service, als je eten besteld gebruik de apps van de concurrentie! Die hebben wel een dergelijke klantenservice en je krijgt bij niet levering tenminste normaal je geld terug.",1
"Eten rond 13:00 besteld voor een avondvergadering. Op de tijd dat het eten er had moeten zijn is het er nog niet. Er is wel een melding dat we het eten 30 minuten later zullen ontvangen. Na contact opgenomen te hebben met Thuisbezorgd krijg ik te horen dat er een paar bezorgers ons adres te ver vonden en dat er gewacht moest worden op een bezorger die wel naar ons kantoor wilde komen. Wat een waardeloze service. Er was tijd genoeg om een bezorger te vinden die naar ons kantoor wilde rijden. En wie is er nu koning? De klant of de bezorger? Volgend keer haal ik het wel zelf af, is een stuk sneller en je weet dat je je eten op tijd krijgt.",1
"Hier al best wat keren besteld. Meestal prima afgehandeld, heel tevreden. Alleen zijn sommige zaken op Thuisbezorgd helaas wat minder geweldig en ik ben toch van mening dat Thuisbezorgd daar op zou mogen letten. Maar algemeen vind ik het een prima site met prima service en bij de restaurants met goede recensies bestel ik dan ook heel graag.",4
Prachtig platform met leuke acties en goede reclame,5
Eerste en laatste keer gebruik gemaakt van deze service. Volgende keer rechtstreeks bij het restaurant bestellen.,1
"Bestelling van De Driehoek ( Utrecht terweide )was niet compleet bezorgd,gelijk gebeld en zou nabezorgd worden door Thuisbezorgd. Na 50 min. weer gebeld en blijkt Thuisbezorgd de order nog niet afgehaald te hebben.. Nu is het al 2 uur later en nog niks bezorgd. Geen eten en geld weg. Goede raad , bestel alleen bij bedrijven met eigen bezorgers, dan kunnen ze nabezorgen.",1
"Enige tijd geleden mijn account bij thuisbezorgd.nl opgezegd. Hiervan ook schriftelijk bevestiging ontvangen. Mijn account zou worden verwijderd. Dit is duidelijk niet gebeurd. Ik krijg nog steeds mail van deze club. Per direct mijn account en al mijn gegevens uit al jullie databases verwijderen s.v.p. Ik heb dit verzoek ook al 2x via mail gedaan.Update: prima, zojuist wederom mail met verzoek gestuurd.Update 18-12-2020Wederom ongewenste mail ontvangen, wederom me uitgeschreven voor deze nieuwsbrief. Hoe en vooral hoevaak moet ik verzoeken tot verwijderen van gegevens indienen? Hoor het graag, dan kan ik me daarop instellen.",1
Grieks hoekje VlissingenBesteld levering 18.15. Na betaling krijg je een bericht dat het 19.05 wordt bezorgd. Om 19.15 bellen krijg ik de voicemail. Dan er maar zelf om. Ipv sorry doen ze of ze het niet snappen.Uiteindelijk is het om 19.30 bezorgd. Koud🤔. Nooit meer hier kopen.Ik neem ook nog contact op met thuisbezorgd.,1
Nep recensie wordt door Thuisbezorgd niet herzien,1
"Opgelicht door een restaurant eigenaar waarvan ik door zowel thuisbezorgd als het restaurant van het kastje naar de muur word gestuurd. En vervolgens uitgescholden, opgehangen bejegenen en geschreeuwd en thuisbezorgd doen hier oprecht niks aan medewerkers zeggen allemaal het zelfde "" ik kan niks voor u betekenen "". Dit is niet hoe het hoort te gaan en het mag te gaan. Ik leg de situatie neer bij thuisbezorgd en de eigenaar wilt niet meewerken. Dan krijg ik van meer dan 20+ medewerkers verscheidene atypische opmerkingen te horen dat ze niks kunnen doen/mogen.",1
"Vandaag besteld bij de family in Uithoorn, thuisbezorgd geeft een half uur bezorg tijd aan, als ik dan betaald heb en ga bellen waar de order blijft blijkt het een uur later te zijn. Het restaurant gaf aan dat thuisbezorgd de tijd niet wil aanpassen. Heel slecht!!",1
Vandaag eten besteld bij ‘Zirve’ in Amsterdam Oost. Een pizza shoarma en een turkse pizza met shoarma. Dit blijkt helaas een totale deceptie te zijn. Lamsvlees is taai en heeft geen smaak en mijn turkse pizza kwam koud aan. Erg jammer dit!,1
Nu al meerdere keren gebeurd dat als ik via thuisbezorgd.nl bij dominos bestel dat mijn bestelling niet bij hun binnenkomt dus lang moet wachten onnodig. Zit net een uur te wachten en dacht bel maar eens en dan te horen krijgen dat het nog niet gemaakt is omdat de melding niet door is gekomen.,1
"Ik haal mijn eten liever zelf op: bespaard op kosten en heb mijn eten dan op tijd.Bovendien weet je het maar nooit met die bezorgers: een van hen is al pissend in de lift van mijn complex betrapt!De pislucht die nu in de lift hangt, herinnert de bewoners nu dagelijks aan deze slechte dienst van Thuisbezorgd!",3
App geeft aan 35 minuten voor bestellen. Zodra de bestelling is geplaatst gaat de teller naar 60 minuten. Bijna het dubbele dus. Het is dat er geen andere manier is om het eten te bestellen.,2
"Met gasten eten besteld bij Safak in deventer. 3 gasten hadden het gerecht Iskender kebab; bij allemaal waren de zgn. lamspunten oneetbaar; taai en stukken vet, de rest van het eten was goed. Helaas bederft het bovengenoemde wel het hele etentje. Nog even een tip. we hadden ook linzensoep besteld en die wordt nog veel lekkerder door citroensap. jammer dat ze er niet even een citroen bijdoen. Thuisbezorgd; eten goed warm maar wel behoorlijk later dan aangegeven. Volgende keer waarschijnlijk wel thuisbezorgd maar geen Safak meer.",2
"Het eten zou om 19:00 uur bezorgd worden. Dat kwam mooi uit want we hadden ook elders besteld en dat zou rond dezelfde tijd komen. Iets verschil maakt niet uit want Sushi is toch koud.Om kwart voor zeven bleek ineens dat onze bestelling pas om 19:50 uur bezorgd zou worden! En dat was lastig, want het warme eten kwam een uur eerder.Bellen / contact opnemen was onmogelijk. Zes keer gebeld, zes keer de voicemail en ook Thuisbezorgd.nl bleek niet thuis.Héél erg slecht, als je alleen bereikbaar bent om je bestellingen binnen te halen en af te rekenen, maar niet bereikbaar bent voor de klant als de rekening betaald is en er vragen zijn!",1
"Gisteren besteld maar bestelling nooit ontvangen vanwege ""storm"" zou een mail krijgen over geld terug maar niks ontvangen.",1
"Je kan bij Thuisbezorgd maaltijden bestellen bij restaurants die nooit bezorgmaaltijden doen. Wel betalen, niet leveren en onmogelijk contact te krijgen met deze abominabele organisatie. Bellen? Ze nemen niet eens op. Service kennen ze dus niet. Gratis advies: nooit via Thuisbezorgd bestellen..",1
"Net voor meer dan €50 suhsi bij restaurant Izu in Hengelo besteld. Prijs-kwaliteit was compleet weg, eten was niet lekker, bij Aldi koop je dezelfde kwaliteit voor een fractie van wat ik betaald heb.Nooit weer bij Izu dus!",1
Zout op met je vraag of ik de bezorger een fooi wil geven?! Jullie zijn degenen die de bedrijven uitknijpen en als ik het kan bestel ik direct.Jullie willen graag dat er nog eens opslag komt maar uit de consument z'n zak. Met jullie ideaal-toeslag. Zielige bende.,1
Heerlijk bestellen als ik een keer geen zin heb om voor het gezin te koken. Van thuisbezorgd zijn wij al jaren trouw klant!,5
"Onlangs een bestelling gedaan via Thuisbezorgd.nlIk heb mijn bestelling nooit mogen ontvangen. Ook op mijn klacht via de mail (je kunt men niet bellen) krijg ik geen reactie. Net zoals de shoarmatent die geen gehoor geeft. Het betreft een luttel bedrag van 16,75 die ik kwijt ben maar ook dit blijft oplichting.. hoe klein het bedrag ook. Niet bestellen via thuisbezorgd.nl dus.",1
Lekker eten en goede service via social media kanalen. Meeste restaurants zijn ook goed en betaalbaar. Veel beter dan uber eats e.d.,5
"Via thuisbezorgd een pizza besteld die schijnbaar gevallen is.Gelijk de pizzaboer gebeld maar deze was niet voor rede vatbaar.Geen nieuwe pizza dus.12 euro betaald voor een pizza die zo de container in is gegaan.Volgende dag thuisbezorgd hierover gemaild en alles uitgelegd.Nu krijg ik een voucher van 10%Hahaha BELACHELIJK.1,20 vergoeding.Dit zal ik bij klanten moeten doen, complete klus verprutsen en dan 10% vergoeden.Mooie buisness.Gedaan wat de reactie van thuidbezorgd graag wou.Wederom weer een couppn van 10% gekregen.Ben nu echt geweldig geholpen hoor 😂",1
"We hebben via thuisbezorgd een grote bestelling gedaan van bijna 100 euro en via Apple Pay betaald. Geld werd afgeschreven maar na 5 min werd bestelling geannuleerd. Geen eten dus en geld kwijt. Het enige wat we ontvingen was een automatische mail dat het 10 werkdagen kon duren voordat je geld wordt teruggestort. Wat een onprofessionele organisatie zeg. Is het zo moeilijk om op je site de optie Apple Pay weg te halen, als jullie dmv Apple Pay problemen krijgen in de Administratieve verwerking? Voor ons NOOIT geen thuisbezorgd.nl meer.",1
